latitud,longitud
25.68169,-100.320455
25.68238,-100.310687
25.681292,-100.319981
25.685934,-100.316278
25.686522,-100.315868
25.682473,-100.314485
25.677167,-100.317437
25.67712,-100.316557
25.687896,-100.328826
25.680233,-100.29236
25.685712,-100.318224
25.684222,-100.294017
25.6863,-100.314831
25.667886,-100.30294
25.676484,-100.321769
25.67736,-100.317474
25.689783,-100.316927
25.680787,-100.310869
25.679405,-100.295691
25.686157,-100.317694
25.670921,-100.299126
25.686588,-100.316055
25.683606,-100.317273
25.675682,-100.295338
25.683717,-100.31986
25.687652,-100.320611
25.681721,-100.309726
25.67529,-100.300252
25.682426,-100.296913
25.676044,-100.301773
25.6851,-100.300843
25.671408,-100.300839
25.671783,-100.300544
25.668279,-100.318988
25.686506,-100.329354
25.676594,-100.310661
25.679645,-100.313464
25.67885,-100.313279
25.680354,-100.320379
25.677331,-100.299396
25.675265,-100.295343
25.688498,-100.314097
25.685352,-100.295864
25.684776,-100.314412
25.684527,-100.313905
25.684355,-100.318006
25.682181,-100.319737
25.688293,-100.321829
25.668417,-100.313052
25.687112,-100.314743
25.679507,-100.309263
25.665638,-100.315536
25.680269,-100.310508
25.681334,-100.318528
25.688314,-100.313796
25.676009,-100.315079
25.688647,-100.295494
25.679151,-100.295377
25.684461,-100.315776
25.681126,-100.318584
25.667367,-100.325596
25.67774,-100.300177
25.677293,-100.300167
25.678484,-100.312127
25.686384,-100.314745
25.672201,-100.315166
25.67603,-100.295571
25.688901,-100.315071
25.675659,-100.295366
25.674348,-100.314678
25.678389,-100.325084
25.686637,-100.294996
25.686484,-100.294083
25.680334,-100.295486
25.677921,-100.322017
25.687022,-100.311843
25.688345,-100.320763
25.686118,-100.321137
25.686393,-100.296319
25.678069,-100.32561
25.673917,-100.318239
25.681222,-100.318698
25.680579,-100.292643
25.676585,-100.314737
25.683968,-100.315965
25.683525,-100.320104
25.689588,-100.329991
25.68266,-100.309543
25.682782,-100.309488
25.687172,-100.31504
25.6838,-100.3211
25.673355,-100.313807
25.686124,-100.313904
25.671823,-100.311415
25.684023,-100.313203
25.688761,-100.327654
25.679881,-100.3186
25.676741,-100.313444
25.670747,-100.298918
25.677524,-100.304706
25.679131,-100.298063
25.667811,-100.306245
25.681386,-100.293553
25.680159,-100.320609
25.677604,-100.32003
25.677506,-100.323704
25.679953,-100.320325
25.672732,-100.325325
25.675553,-100.307862
25.674604,-100.328729
25.667711,-100.310895
25.667511,-100.311318
25.690178,-100.324447
25.690188,-100.323799
25.686144,-100.31814
25.680079,-100.310654
25.686355,-100.316574
25.684655,-100.3196
25.687586,-100.298168
25.671102,-100.315304
25.671095,-100.313261
25.670817,-100.308161
25.679244,-100.325412
25.679885,-100.325458
25.679513,-100.325137
25.686761,-100.314457
25.684698,-100.305227
25.667229,-100.313727
25.686496,-100.316448
25.680345,-100.29397
25.672819,-100.304484
25.683854,-100.297297
25.674797,-100.312653
25.684635,-100.293628
25.67036,-100.304123
25.686964,-100.316021
25.68409,-100.308817
25.674156,-100.31067
25.686941,-100.316225
25.674559,-100.297133
25.682493,-100.297
25.688534,-100.310282
25.673687,-100.331865
25.669124,-100.318582
25.671992,-100.314851
25.681776,-100.30889
25.686333,-100.317645
25.684806,-100.293954
25.683408,-100.324947
25.671277,-100.315108
25.671862,-100.324606
25.674271,-100.323613
25.682095,-100.322214
25.688039,-100.303363
25.672098,-100.31959
25.674372,-100.317469
25.687271,-100.309191
25.667064,-100.307488
25.679239,-100.313143
25.67008,-100.304374
25.686729,-100.312623
25.679136,-100.307412
25.686684,-100.315561
25.686587,-100.308745
25.688775,-100.298941
25.682075,-100.315645
25.666206,-100.303681
25.690177,-100.319819
25.667547,-100.303564
25.68981,-100.319401
25.688755,-100.300007
25.671545,-100.326407
25.681591,-100.31555
25.688572,-100.32211
25.687489,-100.308494
25.678379,-100.313101
25.686272,-100.316746
25.666544,-100.315359
25.686817,-100.31582
25.686901,-100.308481
25.674113,-100.298747
25.686938,-100.309654
25.669487,-100.315881
25.685981,-100.315947
25.674179,-100.304268
25.6805,-100.31066
25.668758,-100.316466
25.687589,-100.309157
25.687075,-100.308823
25.677556,-100.319628
25.679439,-100.310955
25.67632,-100.31496
25.671709,-100.319676
25.676965,-100.317797
25.686681,-100.322359
25.681788,-100.300324
25.677474,-100.319941
25.687077,-100.308942
25.687011,-100.309223
25.6873,-100.308524
25.68352,-100.311865
25.674971,-100.326356
25.665939,-100.305074
25.677281,-100.316864
25.679452,-100.322835
25.676149,-100.319517
25.678729,-100.293324
25.679255,-100.294381
25.686814,-100.316257
25.669674,-100.301105
25.685979,-100.316989
25.679664,-100.295658
25.687735,-100.309056
25.678447,-100.309615
25.673517,-100.315123
25.675792,-100.295163
25.675599,-100.311781
25.686426,-100.323087
25.679133,-100.29769
25.671045,-100.306127
25.672799,-100.32497
25.678226,-100.29428
25.6744,-100.306547
25.677525,-100.292566
25.686087,-100.317057
25.681197,-100.311563
25.676921,-100.33075
25.676618,-100.331106
25.68939,-100.327284
25.689525,-100.327561
25.685748,-100.322903
25.672593,-100.323568
25.675192,-100.323375
25.6808,-100.315113
25.677473,-100.330947
25.685682,-100.319795
25.674566,-100.316921
25.685336,-100.294483
25.67547,-100.312402
25.676782,-100.312921
25.685728,-100.319891
25.689439,-100.311984
25.677175,-100.293718
25.675383,-100.318318
25.669582,-100.300806
25.684271,-100.321902
25.689706,-100.319722
25.669919,-100.297844
25.682209,-100.319212
25.680501,-100.294384
25.680098,-100.294494
25.680054,-100.32082
25.67974,-100.329488
25.672993,-100.311833
25.686844,-100.319788
25.672541,-100.325627
25.672575,-100.324508
25.680439,-100.331406
25.66805,-100.311071
25.687039,-100.31995
25.686775,-100.319789
25.677612,-100.322063
25.682857,-100.322513
25.67022,-100.297875
25.676421,-100.312448
25.681035,-100.310283
25.68792,-100.31288
25.686599,-100.299409
25.686661,-100.316263
25.683267,-100.31514
25.668561,-100.3201
25.682927,-100.308896
25.686696,-100.323422
25.670218,-100.326461
25.690235,-100.323647
25.683264,-100.319482
25.685553,-100.319698
25.685643,-100.313952
25.680599,-100.32047
25.687135,-100.308611
25.688701,-100.311346
25.68014,-100.329175
25.680435,-100.328991
25.680731,-100.329451
25.680873,-100.329745
25.68015,-100.30039
25.689363,-100.326725
25.690348,-100.328387
25.670048,-100.313639
25.670407,-100.298877
25.674883,-100.307451
25.686898,-100.30572
25.689393,-100.326677
25.690319,-100.327055
25.68692,-100.307964
25.667126,-100.30805
25.686483,-100.299624
25.685501,-100.313139
25.671055,-100.30244
25.684383,-100.301073
25.675887,-100.304851
25.667972,-100.314838
25.676272,-100.315105
25.677133,-100.290215
25.670296,-100.297886
25.688823,-100.328242
25.68619,-100.315244
25.675358,-100.306524
25.666412,-100.320062
25.68615,-100.322902
25.672964,-100.323233
25.684456,-100.296522
25.688597,-100.322616
25.686856,-100.314435
25.686645,-100.313915
25.688309,-100.321843
25.68727,-100.321507
25.680084,-100.291844
25.679954,-100.292378
25.683165,-100.314158
25.683177,-100.297228
25.682995,-100.296793
25.686057,-100.314128
25.685804,-100.295268
25.679687,-100.314056
25.669544,-100.295928
25.669707,-100.297335
25.679058,-100.327897
25.67072,-100.319164
25.681265,-100.306362
25.684502,-100.294035
25.685712,-100.314673
25.685513,-100.324958
25.67162,-100.319105
25.689077,-100.327179
25.685831,-100.316542
25.679362,-100.315094
25.685212,-100.298581
25.683202,-100.321365
25.679503,-100.329085
25.686937,-100.32231
25.686429,-100.322635
25.689958,-100.319982
25.683855,-100.327387
25.681952,-100.293054
25.679148,-100.327619
25.675651,-100.306402
25.677564,-100.321865
25.676517,-100.302865
25.678586,-100.314025
25.675659,-100.313821
25.681316,-100.298983
25.668905,-100.320915
25.679068,-100.300336
25.666547,-100.308418
25.690163,-100.317835
25.676185,-100.29645
25.680863,-100.3275
25.68805,-100.308429
25.678235,-100.331675
25.684928,-100.311821
25.669475,-100.300822
25.688449,-100.327441
25.685822,-100.314406
25.670867,-100.298611
25.686922,-100.315614
25.688005,-100.31481
25.670739,-100.299201
25.677209,-100.322683
25.687167,-100.31598
25.688712,-100.322351
25.675817,-100.326452
25.675393,-100.327067
25.676961,-100.319147
25.677934,-100.315926
25.676015,-100.323033
25.676332,-100.312638
25.681625,-100.318902
25.690135,-100.321037
25.684653,-100.328816
25.671495,-100.319305
25.679309,-100.292075
25.68244,-100.306387
25.688736,-100.329228
25.689024,-100.328558
25.688338,-100.329609
25.682292,-100.329931
25.682583,-100.329661
25.68749,-100.314472
25.68658,-100.315914
25.665619,-100.307894
25.682578,-100.302802
25.68961,-100.319227
25.68329,-100.311846
25.679196,-100.292931
25.684651,-100.293876
25.675153,-100.299023
25.683814,-100.315477
25.680922,-100.308343
25.688457,-100.313558
25.675935,-100.318497
25.686054,-100.316857
25.682332,-100.304386
25.685345,-100.314348
25.678174,-100.294262
25.67654,-100.323665
25.676727,-100.325161
25.689698,-100.316794
25.687214,-100.316689
25.678644,-100.296764
25.686411,-100.316389
25.678058,-100.313732
25.688766,-100.310653
25.68643,-100.316912
25.677256,-100.31812
25.676767,-100.313415
25.677785,-100.290488
25.677416,-100.313246
25.677987,-100.313269
25.686799,-100.315839
25.687385,-100.312702
25.683548,-100.32046
25.678584,-100.298626
25.66872,-100.302749
25.66946,-100.326115
25.689478,-100.328005
25.68925,-100.327802
25.68922,-100.327754
25.685671,-100.317186
25.685536,-100.314342
25.685179,-100.313516
25.682695,-100.307067
25.688531,-100.313509
25.679897,-100.315597
25.687176,-100.330327
25.685481,-100.319379
25.685517,-100.295873
25.686055,-100.309008
25.666536,-100.307656
25.679368,-100.297186
25.686928,-100.324302
25.686401,-100.324281
25.687403,-100.324041
25.6848,-100.296099
25.677176,-100.300028
25.677818,-100.311802
25.685682,-100.320951
25.668312,-100.300001
25.688429,-100.30193
25.688422,-100.32082
25.684234,-100.296472
25.685079,-100.295796
25.67463,-100.296364
25.679987,-100.325934
25.674218,-100.320726
25.671976,-100.30407
25.667821,-100.320099
25.687126,-100.314495
25.680137,-100.297302
25.687606,-100.314593
25.671558,-100.300742
25.6889,-100.327294
25.68662,-100.314172
25.685445,-100.316918
25.688682,-100.297576
25.67632,-100.314486
25.686265,-100.316061
25.685663,-100.311441
25.670689,-100.30837
25.682427,-100.299668
25.676587,-100.309991
25.688996,-100.320178
25.689447,-100.326834
25.688899,-100.327526
25.67877,-100.32365
25.675543,-100.32427
25.678806,-100.310542
25.668444,-100.315133
25.67437,-100.31456
25.670274,-100.3175
25.677761,-100.318732
25.684357,-100.324583
25.686779,-100.29579
25.679564,-100.327694
25.672181,-100.326053
25.674344,-100.319193
25.67058,-100.297444
25.680328,-100.310771
25.680736,-100.311029
25.687078,-100.316492
25.679877,-100.297635
25.679813,-100.315712
25.680082,-100.315373
25.679234,-100.315532
25.680691,-100.31393
25.681201,-100.312871
25.679691,-100.32088
25.685703,-100.316675
25.66811,-100.31621
25.688631,-100.300559
25.66677,-100.315514
25.690133,-100.327586
25.680045,-100.32322
25.677858,-100.304773
25.67961,-100.320328
25.679494,-100.321022
25.672086,-100.314532
25.674719,-100.318803
25.671777,-100.300788
25.676894,-100.315989
25.683445,-100.32516
25.676869,-100.31351
25.674967,-100.296896
25.672964,-100.316143
25.681705,-100.318636
25.675023,-100.296598
25.680514,-100.310528
25.681094,-100.31147
25.681225,-100.322944
25.67006,-100.298734
25.67879,-100.29977
25.678645,-100.299392
25.685739,-100.312186
25.671775,-100.300538
25.685106,-100.294414
25.671464,-100.317464
25.685664,-100.31508
25.668737,-100.302549
25.677414,-100.331831
25.681241,-100.303956
25.683621,-100.314289
25.67046,-100.312781
25.686008,-100.316974
25.685058,-100.328284
25.683313,-100.318498
25.673345,-100.330119
25.681296,-100.308006
25.671375,-100.33282
25.681464,-100.313863
25.683286,-100.301384
25.683672,-100.306236
25.686819,-100.322849
25.686662,-100.316519
25.68122,-100.324613
25.682925,-100.320909
25.678555,-100.301265
25.683335,-100.321142
25.677774,-100.314534
25.687154,-100.329182
25.674427,-100.329953
25.686738,-100.31995
25.668121,-100.317784
25.67768,-100.30819
25.681497,-100.290653
25.681816,-100.319924
25.682113,-100.31981
25.689285,-100.298212
25.683009,-100.321612
25.669187,-100.300504
25.675669,-100.310917
25.685262,-100.310947
25.674143,-100.318906
25.685909,-100.298836
25.675844,-100.318356
25.666293,-100.309098
25.688558,-100.32787
25.688697,-100.327765
25.679902,-100.331284
25.669434,-100.297277
25.684769,-100.301452
25.685357,-100.293418
25.682139,-100.297003
25.680515,-100.301307
25.679417,-100.29756
25.6859,-100.314604
25.681743,-100.293907
25.669184,-100.322218
25.675526,-100.302128
25.686369,-100.315608
25.676746,-100.314182
25.677171,-100.318303
25.686847,-100.322658
25.666115,-100.303024
25.67201,-100.300129
25.683085,-100.320877
25.682889,-100.321458
25.676812,-100.314114
25.684918,-100.314255
25.6699,-100.304236
25.667655,-100.313774
25.688385,-100.328243
25.675193,-100.298191
25.675143,-100.298153
25.675157,-100.298606
25.685012,-100.32263
25.689526,-100.321169
25.686552,-100.312123
25.686846,-100.315762
25.66831,-100.298814
25.66426,-100.313985
25.676888,-100.315506
25.663955,-100.307453
25.673761,-100.300751
25.687967,-100.329104
25.681764,-100.296485
25.689841,-100.327105
25.689641,-100.327284
25.671615,-100.30073
25.665831,-100.304622
25.686094,-100.313134
25.689553,-100.327424
25.689642,-100.327962
25.685947,-100.32027
25.686828,-100.321531
25.681507,-100.327374
25.675985,-100.307111
25.675709,-100.306438
25.686712,-100.315961
25.684677,-100.318785
25.684792,-100.327265
25.688141,-100.294597
25.68977,-100.327411
25.689191,-100.327226
25.687937,-100.328794
25.688467,-100.328992
25.679275,-100.316616
25.685687,-100.312088
25.681902,-100.330493
25.680072,-100.330312
25.685323,-100.316463
25.674222,-100.314909
25.675572,-100.312734
25.674749,-100.312349
25.675286,-100.312482
25.672382,-100.331999
25.687126,-100.309239
25.684153,-100.316451
25.687367,-100.294926
25.679319,-100.310775
25.674746,-100.30924
25.682778,-100.30966
25.683315,-100.326846
25.682136,-100.320511
25.682959,-100.32007
25.688844,-100.324628
25.684798,-100.319881
25.680094,-100.292972
25.684621,-100.319869
25.67636,-100.288721
25.678472,-100.311094
25.681976,-100.310083
25.681911,-100.310248
25.671913,-100.320077
25.677127,-100.319061
25.667762,-100.300619
25.671727,-100.330406
25.67228,-100.330168
25.690073,-100.323617
25.686114,-100.321879
25.684461,-100.313446
25.686978,-100.316654
25.678708,-100.294752
25.678264,-100.294575
25.689448,-100.309487
25.680251,-100.320507
25.669346,-100.301032
25.685436,-100.302659
25.679763,-100.293132
25.683214,-100.328073
25.689225,-100.309249
25.688945,-100.30924
25.685965,-100.310422
25.666452,-100.322726
25.666889,-100.327487
25.671714,-100.303753
25.68858,-100.314796
25.671314,-100.323187
25.676803,-100.312552
25.672122,-100.318993
25.673692,-100.314538
25.684376,-100.306879
25.683099,-100.308739
25.683059,-100.307807
25.68192,-100.322306
25.672452,-100.32261
25.678071,-100.293966
25.687304,-100.319541
25.668529,-100.315163
25.689895,-100.327976
25.683506,-100.325025
25.685687,-100.315465
25.685885,-100.316402
25.682502,-100.326189
25.682179,-100.305447
25.678018,-100.322566
25.666644,-100.30702
25.669707,-100.3119
25.671416,-100.299809
25.690123,-100.31694
25.689608,-100.326888
25.689423,-100.327137
25.689423,-100.327229
25.672928,-100.323881
25.673699,-100.298407
25.682751,-100.305745
25.673682,-100.298144
25.688266,-100.327332
25.680293,-100.309491
25.680476,-100.314521
25.679259,-100.33144
25.689083,-100.298165
25.676775,-100.299864
25.681917,-100.321649
25.676451,-100.315362
25.675246,-100.313085
25.686579,-100.315944
25.682602,-100.318336
25.682353,-100.316452
25.683577,-100.306678
25.685152,-100.306295
25.683519,-100.32195
25.688652,-100.302222
25.689735,-100.310171
25.681208,-100.329646
25.686374,-100.318186
25.675984,-100.302629
25.687931,-100.303023
25.687868,-100.302693
25.677961,-100.30442
25.671263,-100.300702
25.685853,-100.31879
25.684734,-100.317856
25.689785,-100.308212
25.677222,-100.319109
25.679083,-100.317786
25.689289,-100.327149
25.675433,-100.292628
25.689273,-100.32681
25.682867,-100.321747
25.675306,-100.313272
25.67813,-100.313174
25.684152,-100.29713
25.682773,-100.309671
25.678582,-100.298445
25.678055,-100.298964
25.676921,-100.328138
25.672208,-100.303501
25.676674,-100.319023
25.668799,-100.317924
25.673616,-100.31369
25.676699,-100.314182
25.678559,-100.316097
25.686396,-100.316368
25.685039,-100.294108
25.666219,-100.316431
25.681348,-100.324524
25.681051,-100.317536
25.689148,-100.327474
25.686278,-100.317037
25.688649,-100.327303
25.685809,-100.314639
25.679667,-100.291395
25.689164,-100.32691
25.676719,-100.312202
25.676345,-100.313898
25.68019,-100.308746
25.679064,-100.295658
25.670619,-100.310609
25.673988,-100.331364
25.684952,-100.298647
25.68456,-100.298814
25.674319,-100.320589
25.673592,-100.324462
25.674566,-100.297425
25.678979,-100.296428
25.683127,-100.317261
25.677924,-100.312805
25.682807,-100.320826
25.682142,-100.322542
25.68673,-100.329623
25.686703,-100.316982
25.678961,-100.311768
25.678541,-100.294798
25.67446,-100.320875
25.674595,-100.318948
25.678441,-100.298414
25.676259,-100.31207
25.686468,-100.314129
25.685624,-100.31468
25.688496,-100.300508
25.684145,-100.296919
25.678217,-100.329597
25.677717,-100.32947
25.68897,-100.328331
25.688474,-100.327265
25.689532,-100.327535
25.689558,-100.327591
25.671835,-100.312519
25.689314,-100.327274
25.676234,-100.321265
25.681039,-100.297087
25.674191,-100.315021
25.686458,-100.329771
25.68218,-100.326337
25.684022,-100.317715
25.675997,-100.29282
25.67759,-100.305074
25.677781,-100.305226
25.678367,-100.316778
25.670224,-100.297382
25.685846,-100.295096
25.686504,-100.314106
25.688823,-100.327214
25.688304,-100.326538
25.676425,-100.298698
25.687205,-100.330434
25.668362,-100.333162
25.675451,-100.307911
25.670126,-100.30416
25.670167,-100.304707
25.670612,-100.304231
25.679501,-100.317772
25.678947,-100.314554
25.682913,-100.311704
25.680054,-100.330942
25.678959,-100.323992
25.688607,-100.324628
25.686499,-100.321989
25.682601,-100.305102
25.681315,-100.306075
25.679229,-100.296561
25.679316,-100.296419
25.682388,-100.295155
25.682808,-100.309347
25.685882,-100.315111
25.688608,-100.313742
25.682199,-100.320486
25.686163,-100.317963
25.688191,-100.300052
25.683808,-100.293405
25.686106,-100.315744
25.690199,-100.319723
25.677221,-100.316867
25.687403,-100.297017
25.676525,-100.31293
25.672236,-100.299269
25.677349,-100.308368
25.685565,-100.321305
25.685608,-100.318355
25.679185,-100.295828
25.679831,-100.295552
25.686777,-100.322312
25.688707,-100.32717
25.673587,-100.326928
25.67984,-100.320287
25.682406,-100.319533
25.681627,-100.315781
25.686333,-100.318682
25.685618,-100.317024
25.67681,-100.313806
25.677227,-100.313765
25.680895,-100.323292
25.684211,-100.321342
25.67969,-100.329962
25.68009,-100.330403
25.68611,-100.316083
25.682487,-100.302122
25.678185,-100.290762
25.67677,-100.295373
25.685645,-100.3064
25.682099,-100.32016
25.681659,-100.320399
25.679162,-100.309404
25.682871,-100.310821
25.675966,-100.31176
25.679998,-100.314175
25.685884,-100.29593
25.686721,-100.294851
25.673622,-100.331401
25.673353,-100.331158
25.685668,-100.306614
25.675314,-100.308108
25.675271,-100.307796
25.679021,-100.311158
25.679196,-100.310688
25.684301,-100.313823
25.687093,-100.321648
25.676095,-100.317982
25.687422,-100.327414
25.682735,-100.320836
25.682527,-100.321088
25.687926,-100.314775
25.668672,-100.315319
25.684082,-100.293365
25.683265,-100.308507
25.678188,-100.319606
25.682316,-100.327772
25.674461,-100.324269
25.687677,-100.326857
25.673873,-100.324229
25.679683,-100.306537
25.685166,-100.301408
25.66709,-100.303171
25.670979,-100.320768
25.67204,-100.320926
25.671171,-100.320706
25.671063,-100.321174
25.674623,-100.318785
25.678029,-100.293834
25.685246,-100.305226
25.666923,-100.315357
25.673969,-100.301232
25.682943,-100.321479
25.680851,-100.310894
25.674709,-100.315312
25.674196,-100.314917
25.668504,-100.320606
25.684754,-100.293039
25.685751,-100.298478
25.669781,-100.297324
25.669585,-100.297499
25.669646,-100.31297
25.666247,-100.317459
25.666735,-100.309582
25.686703,-100.316261
25.677583,-100.331211
25.671265,-100.300703
25.689544,-100.323287
25.670889,-100.299699
25.68128,-100.324195
25.677746,-100.298362
25.668433,-100.315309
25.681828,-100.295002
25.66822,-100.310822
25.678364,-100.303033
25.681722,-100.321867
25.675964,-100.317319
25.680492,-100.320078
25.667069,-100.326946
25.679343,-100.316139
25.688449,-100.294747
25.680291,-100.311569
25.686136,-100.330067
25.678152,-100.321588
25.678154,-100.29903
25.665949,-100.30965
25.685555,-100.313824
25.679205,-100.328577
25.681598,-100.29536
25.686681,-100.327662
25.688705,-100.309361
25.686519,-100.322523
25.674315,-100.307487
25.678156,-100.313296
25.676283,-100.322776
25.677377,-100.291952
25.689868,-100.320149
25.676014,-100.300757
25.681617,-100.317198
25.68854,-100.327146
25.689978,-100.327255
25.688984,-100.327451
25.690073,-100.327086
25.68836,-100.315178
25.68325,-100.313615
25.686593,-100.316222
25.675429,-100.298594
25.67245,-100.298022
25.671765,-100.298652
25.688791,-100.328612
25.67612,-100.311242
25.680747,-100.323002
25.688659,-100.315609
25.687063,-100.327152
25.687406,-100.326988
25.687794,-100.327735
25.677007,-100.320908
25.68539,-100.317077
25.682999,-100.330961
25.685965,-100.316574
25.689562,-100.32993
25.686616,-100.303313
25.680516,-100.326114
25.682695,-100.31225
25.682055,-100.311076
25.686616,-100.320632
25.683406,-100.308545
25.668921,-100.302109
25.668047,-100.315315
25.66895,-100.309725
25.668506,-100.311199
25.685514,-100.316627
25.685883,-100.316739
25.671564,-100.320867
25.672144,-100.321307
25.678765,-100.329383
25.682058,-100.320448
25.677732,-100.314129
25.670577,-100.333232
25.672633,-100.321008
25.686032,-100.317659
25.685789,-100.318011
25.686184,-100.318369
25.686169,-100.318295
25.688045,-100.313347
25.688577,-100.328354
25.688922,-100.327867
25.686746,-100.322682
25.684604,-100.309087
25.675737,-100.311339
25.675918,-100.310307
25.673001,-100.311314
25.681281,-100.310969
25.686743,-100.301798
25.681026,-100.311333
25.689993,-100.328029
25.678843,-100.311451
25.667787,-100.313365
25.685107,-100.319499
25.671448,-100.301043
25.677366,-100.299935
25.670985,-100.319332
25.679392,-100.32095
25.689069,-100.327068
25.685555,-100.316807
25.680607,-100.323801
25.680663,-100.323506
25.679771,-100.323636
25.678923,-100.308926
25.686592,-100.316254
25.672788,-100.327013
25.680755,-100.306725
25.68647,-100.31634
25.688313,-100.326877
25.68661,-100.321641
25.68665,-100.321327
25.676307,-100.314371
25.677136,-100.323631
25.67027,-100.295274
25.670284,-100.29564
25.689103,-100.327658
25.674454,-100.301819
25.675363,-100.329789
25.668746,-100.315662
25.678461,-100.328706
25.681222,-100.310911
25.681061,-100.311972
25.680423,-100.322879
25.671292,-100.299901
25.687813,-100.314994
25.688016,-100.314898
25.687881,-100.31476
25.687943,-100.314207
25.67795,-100.328595
25.68687,-100.329545
25.687986,-100.300136
25.686415,-100.316864
25.68216,-100.311624
25.6666,-100.307592
25.670938,-100.298605
25.676854,-100.319454
25.681215,-100.300983
25.6901,-100.328406
25.689531,-100.327829
25.686262,-100.31135
25.676222,-100.312315
25.678273,-100.324771
25.675731,-100.312592
25.678016,-100.310741
25.682838,-100.321145
25.690094,-100.319714
25.678489,-100.328896
25.679046,-100.328258
25.679407,-100.320683
25.690129,-100.322642
25.666814,-100.321482
25.668312,-100.299976
25.690206,-100.323319
25.679408,-100.313279
25.678616,-100.328449
25.682939,-100.29429
25.686908,-100.315967
25.686571,-100.321642
25.675002,-100.312734
25.688926,-100.323546
25.679986,-100.29622
25.683729,-100.316105
25.686865,-100.322749
25.688921,-100.326943
25.686751,-100.316216
25.686745,-100.31665
25.686234,-100.321091
25.68,-100.316766
25.682527,-100.317962
25.681731,-100.316849
25.675767,-100.307167
25.684781,-100.307553
25.669634,-100.321277
25.676449,-100.315188
25.687061,-100.315796
25.686938,-100.308716
25.687661,-100.309342
25.690011,-100.32091
25.670369,-100.32496
25.676395,-100.318538
25.681943,-100.294804
25.685619,-100.305254
25.682614,-100.293578
25.682694,-100.293595
25.689466,-100.328717
25.686827,-100.317727
25.687922,-100.314786
25.683874,-100.302959
25.686114,-100.31758
25.686667,-100.31644
25.679013,-100.297325
25.672747,-100.320994
25.680671,-100.31555
25.681092,-100.31554
25.68088,-100.315101
25.677933,-100.2987
25.678542,-100.298669
25.675112,-100.297252
25.687396,-100.314361
25.688103,-100.299667
25.688712,-100.327322
25.688858,-100.324553
25.671899,-100.321131
25.676495,-100.292916
25.676673,-100.292764
25.678433,-100.298508
25.685959,-100.293525
25.686202,-100.293516
25.678774,-100.323773
25.690056,-100.319545
25.674847,-100.32044
25.6744,-100.322623
25.682063,-100.330537
25.678011,-100.328604
25.684685,-100.317126
25.675792,-100.297092
25.676211,-100.296342
25.684454,-100.319727
25.686742,-100.316133
25.676245,-100.318815
25.689444,-100.321879
25.689967,-100.321472
25.683365,-100.318286
25.681566,-100.325661
25.689067,-100.329905
25.671309,-100.320651
25.673951,-100.301273
25.68692,-100.330339
25.67446,-100.314903
25.687139,-100.319831
25.686631,-100.320766
25.686391,-100.293581
25.66995,-100.297841
25.681544,-100.311619
25.669135,-100.302613
25.674552,-100.317163
25.684334,-100.324545
25.686775,-100.316357
25.671095,-100.320449
25.671619,-100.319565
25.689072,-100.327603
25.683327,-100.328881
25.683789,-100.328598
25.68337,-100.327859
25.68358,-100.328382
25.684013,-100.327665
25.683902,-100.328307
25.68384,-100.328489
25.689974,-100.327291
25.682598,-100.321024
25.671603,-100.324376
25.66626,-100.307649
25.678509,-100.311148
25.678128,-100.305268
25.666815,-100.327627
25.684964,-100.308335
25.676698,-100.303634
25.679791,-100.321951
25.679234,-100.29633
25.683888,-100.307442
25.678939,-100.311866
25.67299,-100.324137
25.685953,-100.316587
25.678794,-100.311882
25.680557,-100.315006
25.665784,-100.311273
25.673774,-100.319369
25.681186,-100.312689
25.670103,-100.294709
25.670914,-100.295239
25.670311,-100.294653
25.68949,-100.327955
25.681066,-100.315804
25.677837,-100.292585
25.668435,-100.300063
25.680207,-100.297289
25.680913,-100.3111
25.686342,-100.303814
25.68117,-100.295394
25.681753,-100.319796
25.685287,-100.306075
25.685116,-100.306995
25.676835,-100.307253
25.67947,-100.320466
25.674871,-100.312036
25.675349,-100.292266
25.671338,-100.319557
25.675027,-100.297544
25.67509,-100.29319
25.679364,-100.304933
25.678665,-100.328301
25.688108,-100.322547
25.689635,-100.327248
25.673963,-100.304808
25.674054,-100.318628
25.671603,-100.327641
25.674352,-100.314321
25.678411,-100.322662
25.681656,-100.312807
25.680773,-100.301065
25.684863,-100.299649
25.677265,-100.305891
25.686816,-100.301897
25.686129,-100.30208
25.670592,-100.295309
25.688187,-100.323868
25.677713,-100.318398
25.684962,-100.323526
25.68083,-100.323116
25.676784,-100.318057
25.676396,-100.318553
25.68688,-100.302151
25.681794,-100.312852
25.675421,-100.330752
25.667733,-100.303913
25.690269,-100.322309
25.683863,-100.31778
25.668474,-100.319569
25.684756,-100.311543
25.685315,-100.311153
25.678815,-100.328643
25.678179,-100.31984
25.672158,-100.327845
25.675215,-100.297813
25.668176,-100.300133
25.66971,-100.304508
25.679489,-100.321477
25.679213,-100.320536
25.680066,-100.320278
25.68704,-100.315579
25.672254,-100.320698
25.676548,-100.302465
25.687043,-100.305098
25.68695,-100.314005
25.690093,-100.321301
25.680379,-100.307495
25.670694,-100.299459
25.685784,-100.324523
25.685788,-100.31674
25.673722,-100.320441
25.678683,-100.311385
25.685022,-100.330194
25.682617,-100.320132
25.681269,-100.292503
25.677549,-100.315475
25.67628,-100.317481
25.676397,-100.304742
